frequency,raw
19.999999999999996,6.84
20.467435972650392,6.803904090685886
20.945796764727167,6.762645252146897
21.43533770891005,6.716598689540511
21.93632010546275,6.670747233773657
22.44901136170612,6.617332741113954
22.97368513475106,6.563813639561276
23.510621477567373,6.504408351259213
24.06010698846647,6.452471401261352
24.622434964077787,6.395536354545001
25.197905555900526,6.337693558778646
25.78682593051428,6.271948791485484
26.3895104335341,6.207321893124102
27.006280757397434,6.133263178622919
27.637466113072616,6.062423989562721
28.283403405780437,5.994774339411818
28.94443741482266,5.927403210349162
29.620920977613462,5.873535320037469
30.31321517801202,5.794373366038506
31.021689539056755,5.703442389935766
31.74672222020413,5.615564629981712
32.48870021917728,5.531681178766043
33.24801957853219,5.456774978477469
34.025085597051714,5.366159616268386
34.82031304608025,5.259321531630518
35.63412639091454,5.137838865240993
36.46696001736875,5.0071597068512155
37.31925846363484,4.872158978459372
38.191476657561864,4.75466638304639
39.084080159480976,4.626857872705215
39.99754541070563,4.49047281230628
40.932359987839696,4.37167156087764
41.88902286302929,4.266072536735287
42.868044670297024,4.1579619131362735
43.86994797810107,4.066846848192344
44.89526756826436,4.008764627532176
45.94455072142292,3.9724450521064085
47.0183575091456,3.962484019009292
48.11726109288117,3.9733449855025493
49.24184802989237,4.005761003356166
50.392718586340145,4.047581200045193
51.57048705768532,4.09134783611273
52.7757820965785,4.129661522228702
54.00924704841347,4.167797207817546
55.271540294723025,4.196081100358808
56.56333560460051,4.211112409919946
57.88532249433489,4.218995676431386
59.238206595450976,4.207967183548331
60.62271003135148,4.182607658996793
62.039571802761884,4.125135615094207
63.48954818218381,4.04236662883991
64.97341311756749,3.9423202563188102
66.49195864541882,3.8335624093286067
68.0459953135614,3.7109033498803172
69.63635261377937,3.5652833511691937
71.26387942457178,3.394864748946174
72.92944446425507,3.220279106961882
74.63393675465521,3.045243182317075
76.37826609563724,2.9042977939241728
78.16336355072552,2.74240064357033
79.99018194407354,2.5712075145865323
81.85969636904908,2.4400216280757054
83.77290470870572,2.296405591322038
85.7308281684189,2.145869764002505
87.73451182097037,1.9912296598706831
89.78502516437254,1.8510516276007607
91.88346269273,1.7170966888594759
94.03094448044317,1.5809267399983398
96.22861678006576,1.4447850555980182
98.47765263413541,1.3082831923798057
100.77925250130369,1.1799070404155338
103.13464489710006,1.0571962784116316
105.54508704967155,0.9657759042587717
108.01186557084829,0.8783205729669102
110.53629714289298,0.7914939686269443
113.11972922130109,0.7105835909112616
115.76354075402654,0.6411207767668365
118.46914291751717,0.5878118740432852
121.23797986995264,0.553892297071032
124.07152952208669,0.5097554694472516
126.97130432610568,0.4628138817965632
